epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
129,37862.3,1.30388,1.65202,1.32417,0.59327,0.40667,0.44814,0.31215,1.19449,1.42064,1.22705,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
130,38125.4,1.30169,1.63672,1.31888,0.59363,0.40926,0.45017,0.31382,1.19278,1.41317,1.22533,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
131,38388.1,1.30342,1.65139,1.32219,0.59632,0.41041,0.45181,0.31533,1.1909,1.40676,1.22363,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
132,38649.3,1.29831,1.64126,1.3192,0.59553,0.41194,0.45351,0.31661,1.18931,1.40113,1.22236,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
133,38912.3,1.29712,1.64032,1.32042,0.59798,0.41248,0.45514,0.31762,1.18768,1.3967,1.22086,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
134,39173.7,1.30743,1.63967,1.31944,0.6005,0.41282,0.45655,0.31867,1.18687,1.39166,1.22004,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
135,39436.6,1.30201,1.64022,1.3203,0.60272,0.4134,0.45743,0.31962,1.18526,1.38716,1.21869,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
136,39700.6,1.2958,1.63368,1.31839,0.60348,0.41409,0.45871,0.32072,1.18441,1.38257,1.2177,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
137,39965.7,1.30465,1.64896,1.32419,0.60532,0.41466,0.45958,0.32158,1.18353,1.37806,1.21662,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
138,40228.7,1.30537,1.64478,1.32106,0.60441,0.41539,0.46061,0.32214,1.18275,1.37427,1.21584,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
139,40491.6,1.29986,1.63988,1.32327,0.60554,0.41652,0.46147,0.32306,1.1813,1.37102,1.21476,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
140,40754.4,1.30175,1.63509,1.31933,0.60362,0.41772,0.46263,0.32372,1.18005,1.36713,1.21373,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
141,41019.7,1.29589,1.63832,1.31727,0.60021,0.41914,0.46374,0.32461,1.17934,1.36305,1.21301,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
142,41286.7,1.29571,1.6312,1.31987,0.60338,0.41908,0.46445,0.32519,1.17828,1.35959,1.21223,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082
143,41556,1.29957,1.62731,1.31912,0.60578,0.4202,0.46525,0.32586,1.17743,1.35654,1.21137,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
144,41824.8,1.29288,1.61972,1.31289,0.60682,0.41892,0.46593,0.32614,1.17649,1.35351,1.21062,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686
145,42094.8,1.29725,1.63207,1.31651,0.60463,0.41992,0.46619,0.32658,1.17578,1.3503,1.20991,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
146,42364.2,1.29195,1.62106,1.31237,0.6082,0.4206,0.46746,0.3273,1.17545,1.34799,1.20979,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
147,42631.6,1.2956,1.62953,1.31924,0.60654,0.4214,0.46778,0.32789,1.17494,1.34535,1.20939,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
148,42897.9,1.30211,1.62429,1.31818,0.60365,0.42319,0.46844,0.32837,1.17412,1.34225,1.2086,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894
149,43163.6,1.29921,1.62707,1.31527,0.60424,0.42352,0.46935,0.32883,1.17356,1.34029,1.208,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
150,43428.3,1.29834,1.6281,1.31608,0.60443,0.42354,0.46979,0.32891,1.17317,1.33788,1.20748,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498
151,43725.7,1.28991,1.62118,1.31192,0.60113,0.42451,0.46995,0.32947,1.17282,1.33566,1.20705,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
152,44022.8,1.29238,1.61538,1.31329,0.60285,0.4244,0.4708,0.32977,1.17212,1.33377,1.20645,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102
153,44289.2,1.30205,1.62427,1.31474,0.60652,0.42521,0.47145,0.33021,1.17194,1.33185,1.20619,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
154,44550.1,1.2977,1.62241,1.31387,0.60539,0.42588,0.47228,0.33054,1.17154,1.32984,1.2056,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706
155,44812.9,1.29539,1.62832,1.31418,0.60981,0.42515,0.4725,0.33093,1.1706,1.32747,1.20492,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
156,45073.5,1.2893,1.62461,1.31403,0.61042,0.42631,0.4731,0.33135,1.17065,1.32532,1.20454,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
157,45334.8,1.2862,1.60426,1.30865,0.60942,0.42607,0.4733,0.3318,1.17029,1.32331,1.20422,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
158,45594.3,1.28632,1.60466,1.30854,0.60903,0.42619,0.47382,0.33187,1.17014,1.3215,1.20387,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914
159,45854.2,1.29236,1.61597,1.31316,0.60808,0.4277,0.4748,0.33257,1.16976,1.31925,1.20337,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
160,46113.9,1.28747,1.61095,1.3092,0.60865,0.42886,0.47497,0.33289,1.16954,1.31687,1.20302,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518
161,46373.1,1.29496,1.62175,1.31332,0.60872,0.42932,0.47606,0.33375,1.16945,1.31489,1.20281,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
162,46633.5,1.28574,1.59927,1.3081,0.60968,0.43005,0.47605,0.33386,1.16888,1.3128,1.20242,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122
163,46894.4,1.2928,1.61808,1.31474,0.60844,0.42989,0.47666,0.33427,1.16888,1.31112,1.20227,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
164,47154.4,1.29402,1.61547,1.31339,0.60658,0.43135,0.477,0.33428,1.16826,1.30936,1.20185,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726
165,47414.8,1.28946,1.60822,1.30973,0.60952,0.43107,0.47744,0.33489,1.16754,1.30702,1.20128,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
166,47675,1.28969,1.60743,1.31179,0.60977,0.43274,0.47819,0.33496,1.16724,1.30513,1.20099,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
167,47935,1.29797,1.61853,1.31287,0.61193,0.43242,0.47866,0.3352,1.16684,1.30314,1.2006,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
168,48195.8,1.28241,1.602,1.30615,0.6144,0.43284,0.47896,0.33551,1.16673,1.30099,1.20056,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934
169,48454.6,1.2879,1.61738,1.3138,0.6118,0.434,0.47926,0.33587,1.16621,1.29959,1.20011,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
170,48713,1.28438,1.60216,1.3086,0.60538,0.43728,0.47955,0.33607,1.166,1.29826,1.19981,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538
171,48976.2,1.27986,1.59921,1.3077,0.60698,0.43697,0.47996,0.33611,1.16539,1.2972,1.19937,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
172,49238.4,1.29213,1.60776,1.31214,0.60895,0.43612,0.48002,0.33649,1.16496,1.29582,1.19888,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142
173,49495.2,1.29034,1.5952,1.30715,0.60853,0.43644,0.48076,0.33687,1.16468,1.29433,1.19868,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
174,49755.1,1.27525,1.59465,1.30304,0.60767,0.43763,0.48136,0.33734,1.16447,1.29294,1.19844,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746
175,50015.7,1.28415,1.60088,1.30753,0.60712,0.43775,0.48166,0.33756,1.1642,1.29155,1.19817,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
176,50276.9,1.28844,1.59939,1.30611,0.6104,0.4374,0.48203,0.33782,1.16427,1.29025,1.19814,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
177,50538.2,1.28375,1.60545,1.30761,0.60714,0.43862,0.48223,0.33797,1.16394,1.28943,1.19801,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
178,50798.4,1.28893,1.60171,1.31211,0.60852,0.43915,0.48242,0.33808,1.1636,1.28813,1.19775,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954
179,51060.9,1.28367,1.5975,1.3082,0.60469,0.4401,0.48256,0.33811,1.16358,1.28671,1.19751,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
180,51320.7,1.27625,1.59681,1.30797,0.60814,0.43997,0.48297,0.3384,1.16291,1.28512,1.19703,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558
181,51578.1,1.28994,1.60446,1.30904,0.60625,0.4412,0.48357,0.33885,1.16249,1.28387,1.19659,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
182,51839.5,1.28195,1.59139,1.30476,0.60585,0.44359,0.48426,0.33935,1.16177,1.28249,1.19603,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162
183,52100.9,1.28671,1.60597,1.30707,0.61049,0.43994,0.48423,0.33924,1.16176,1.2813,1.19593,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
184,52361.2,1.28526,1.59974,1.30842,0.61185,0.44047,0.4845,0.33959,1.16143,1.27997,1.1955,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766
185,52621.2,1.28412,1.60124,1.30819,0.61269,0.44008,0.48496,0.33975,1.16126,1.27866,1.19523,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
186,52881.9,1.27702,1.59493,1.30479,0.61183,0.44068,0.48541,0.3401,1.16093,1.27747,1.19497,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
187,53141.4,1.28331,1.59578,1.30727,0.611,0.44055,0.48565,0.3403,1.16067,1.27658,1.19456,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
188,53398.9,1.28225,1.60447,1.30865,0.61242,0.43941,0.48601,0.34035,1.16042,1.27546,1.19431,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974
189,53658,1.2903,1.59011,1.30756,0.6142,0.4385,0.48613,0.34038,1.16026,1.27475,1.19409,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
190,53916.9,1.27678,1.58579,1.29977,0.61057,0.4412,0.48653,0.34064,1.16024,1.2737,1.19387,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578
191,54172.7,1.28653,1.58874,1.30607,0.60591,0.44322,0.48697,0.34112,1.1602,1.27284,1.19361,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
192,54427.2,1.28469,1.58955,1.30474,0.60795,0.44309,0.48732,0.34128,1.15996,1.27159,1.19331,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182
193,54680.8,1.28327,1.5898,1.30318,0.61083,0.44286,0.48747,0.34131,1.15987,1.27071,1.19317,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
194,54938.9,1.27365,1.58867,1.30063,0.61645,0.43999,0.48784,0.34181,1.15921,1.26931,1.19288,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786
195,55193.1,1.28237,1.58036,1.30172,0.61651,0.44092,0.48819,0.34195,1.15883,1.26821,1.19259,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
196,55447.2,1.27961,1.58885,1.30214,0.61656,0.44064,0.48833,0.34222,1.15879,1.26768,1.19255,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
197,55704.5,1.28815,1.5885,1.30438,0.61843,0.44108,0.48843,0.34254,1.15838,1.26654,1.1923,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
198,55959.6,1.27822,1.58501,1.30403,0.62068,0.44001,0.48882,0.34241,1.15809,1.26507,1.19206,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994
199,56213.2,1.28398,1.58301,1.30441,0.61867,0.44133,0.48921,0.34269,1.15808,1.26444,1.19195,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
200,56469.5,1.28145,1.58847,1.30337,0.62033,0.44024,0.48946,0.3431,1.15775,1.26386,1.19173,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598
201,56722.7,1.28249,1.58367,1.30346,0.61773,0.44179,0.48941,0.34339,1.15763,1.26341,1.19158,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
202,56978.5,1.27333,1.57971,1.30056,0.61438,0.44339,0.48948,0.3432,1.15748,1.26242,1.19146,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202
203,57235.5,1.27571,1.57673,1.30355,0.61592,0.44472,0.48981,0.34359,1.15715,1.26183,1.19135,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
204,57489.6,1.27662,1.57641,1.29898,0.61659,0.44465,0.49027,0.34382,1.15687,1.26072,1.19088,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806
205,57743.2,1.27582,1.58072,1.30059,0.61909,0.44382,0.49068,0.34387,1.15676,1.25979,1.19078,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
206,58000.8,1.27598,1.56592,1.29994,0.61944,0.44372,0.49104,0.34427,1.15637,1.25908,1.19038,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
207,58254.7,1.27488,1.5763,1.30066,0.61816,0.44453,0.49151,0.34458,1.15603,1.25798,1.19013,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
208,58507.5,1.28255,1.57508,1.29967,0.61859,0.44555,0.4919,0.34483,1.1557,1.2569,1.1898,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014
209,58764,1.26885,1.56743,1.29907,0.61599,0.44624,0.49224,0.34504,1.15544,1.25598,1.1896,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
210,59018.7,1.27479,1.57948,1.29997,0.61846,0.44436,0.49248,0.34522,1.15532,1.25536,1.18947,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618
211,59273.9,1.27876,1.5749,1.30048,0.62006,0.44476,0.49288,0.34536,1.15517,1.25449,1.18915,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
212,59530,1.27125,1.56011,1.29708,0.62179,0.44373,0.49295,0.34571,1.15471,1.25331,1.1887,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222
213,59785,1.27766,1.57026,1.29959,0.62057,0.44386,0.49299,0.34578,1.15429,1.25284,1.18841,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
214,60041.9,1.2785,1.57281,1.30028,0.62216,0.44445,0.49299,0.34603,1.15463,1.25226,1.18835,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826
215,60298.8,1.26817,1.56708,1.29347,0.61665,0.44713,0.49337,0.34644,1.15435,1.2508,1.1881,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
216,60553.6,1.27223,1.56501,1.29651,0.62512,0.44358,0.49368,0.34653,1.15418,1.25028,1.18792,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
217,60809.4,1.27032,1.56601,1.29637,0.62803,0.44227,0.49358,0.34662,1.15418,1.24972,1.18785,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
218,61068.3,1.26975,1.56886,1.2956,0.6232,0.44491,0.4939,0.34703,1.15354,1.24857,1.18742,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034
219,61326.2,1.26501,1.56025,1.29639,0.61857,0.4465,0.49422,0.34712,1.15341,1.24761,1.18736,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
220,61580.4,1.26719,1.55718,1.29443,0.61683,0.4478,0.49434,0.34724,1.15329,1.2468,1.18726,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638
221,61837.4,1.26584,1.56122,1.29701,0.61714,0.44879,0.49515,0.34778,1.15302,1.246,1.18715,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
222,62093.2,1.27553,1.56811,1.29642,0.61819,0.4487,0.4955,0.34782,1.15272,1.24566,1.18686,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242
223,62349.5,1.27515,1.56865,1.29776,0.61545,0.44924,0.49564,0.34801,1.15262,1.24453,1.18684,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
224,62608.7,1.27195,1.56186,1.29629,0.61936,0.44836,0.49582,0.34807,1.15274,1.24382,1.18686,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846
225,62863.6,1.2705,1.56109,1.29691,0.62108,0.44725,0.49578,0.34808,1.15224,1.24314,1.18647,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
226,63121,1.27655,1.56593,1.29438,0.62478,0.44682,0.49627,0.34844,1.15189,1.2422,1.1862,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
227,63374.9,1.2588,1.55815,1.29337,0.62501,0.44634,0.49653,0.34883,1.15161,1.24169,1.18589,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
228,63629.3,1.26995,1.55332,1.29438,0.6253,0.44748,0.49699,0.3486,1.15144,1.24105,1.18562,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054
229,63885.3,1.27001,1.55155,1.29416,0.6226,0.44935,0.49719,0.34868,1.15097,1.23957,1.18529,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
230,64139.7,1.26937,1.54544,1.29049,0.62477,0.44788,0.49716,0.34884,1.15095,1.23874,1.18519,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658
231,64394.6,1.27137,1.55041,1.29518,0.62465,0.44899,0.49737,0.3488,1.1508,1.23822,1.18503,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
232,64652.5,1.26849,1.54379,1.29313,0.62484,0.44885,0.49769,0.34921,1.15055,1.23757,1.18491,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262
233,64913,1.26832,1.55475,1.29534,0.62279,0.45028,0.49769,0.34961,1.15016,1.2369,1.18457,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
234,65173.2,1.27445,1.5532,1.29447,0.63445,0.44629,0.49829,0.34978,1.14981,1.2363,1.18447,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866
235,65432.8,1.26629,1.55319,1.29018,0.62958,0.44852,0.49832,0.35036,1.14925,1.23534,1.18392,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
236,65698.3,1.26769,1.54851,1.29523,0.62765,0.4496,0.49892,0.35046,1.14879,1.2343,1.18346,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
237,66047.8,1.27125,1.55124,1.29372,0.62607,0.45172,0.49888,0.35071,1.14863,1.23366,1.18325,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
238,66457.2,1.26644,1.55218,1.29274,0.62632,0.45174,0.49906,0.35075,1.14844,1.23309,1.18306,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074
239,66867.2,1.26634,1.54439,1.29094,0.62298,0.45225,0.49953,0.35092,1.14831,1.23281,1.18299,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
240,67282.3,1.27561,1.54979,1.2921,0.61965,0.45391,0.49969,0.35121,1.14791,1.23215,1.18276,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678
241,67695.4,1.26536,1.54718,1.29177,0.62069,0.45388,0.49982,0.35126,1.14779,1.23185,1.18248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
242,68108.5,1.27079,1.54758,1.29314,0.61609,0.45693,0.5004,0.35174,1.14777,1.23121,1.18264,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282
243,68523.6,1.27357,1.55174,1.29532,0.61816,0.45677,0.50034,0.35212,1.14742,1.23059,1.18232,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
244,68924.3,1.26537,1.5462,1.2906,0.61838,0.45733,0.50043,0.35211,1.14731,1.2303,1.18233,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886
245,69317.1,1.27361,1.55016,1.29546,0.61814,0.45732,0.50073,0.35215,1.14732,1.22987,1.18225,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
246,69641.1,1.27494,1.55151,1.29444,0.61709,0.45717,0.50088,0.35237,1.14715,1.22966,1.18214,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
247,69997.7,1.26528,1.54527,1.28912,0.61514,0.45855,0.50077,0.35232,1.1471,1.22941,1.18203,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
248,70409.7,1.26472,1.54349,1.29215,0.61778,0.45772,0.50137,0.35252,1.14701,1.22919,1.18175,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094
249,70818.7,1.25934,1.54312,1.28776,0.61779,0.45786,0.50134,0.35275,1.14733,1.22866,1.18199,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
250,71165.4,1.25948,1.53563,1.28905,0.61827,0.45772,0.50149,0.35254,1.14716,1.22809,1.18188,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698
251,71464.8,1.25924,1.5433,1.28913,0.62128,0.45747,0.50213,0.35312,1.14694,1.2276,1.18164,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
252,71879.1,1.26169,1.54142,1.28924,0.61901,0.4585,0.50202,0.35322,1.14682,1.22686,1.18148,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302
253,72294,1.25833,1.54335,1.28841,0.61855,0.4597,0.50194,0.35315,1.14695,1.22648,1.18147,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
254,72707.3,1.25641,1.5344,1.28763,0.62025,0.45866,0.50242,0.35335,1.14673,1.22561,1.18136,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906
255,73120.5,1.26582,1.53836,1.29084,0.62407,0.45777,0.50229,0.35331,1.14658,1.2257,1.18111,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
256,73530.6,1.26046,1.5409,1.28727,0.62534,0.45766,0.50251,0.3534,1.14655,1.22508,1.18093,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
257,73940.5,1.26238,1.52856,1.28456,0.62534,0.45775,0.50309,0.35396,1.1464,1.2247,1.18076,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
258,74354.6,1.26264,1.531,1.28767,0.627,0.45696,0.5034,0.35431,1.14629,1.22424,1.18057,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114
259,74761.4,1.25821,1.53674,1.28805,0.62441,0.45757,0.50363,0.35439,1.14582,1.22364,1.18009,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
260,75168.4,1.25104,1.52516,1.28288,0.62494,0.45649,0.5035,0.35468,1.14563,1.22324,1.17981,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718
261,75574.4,1.26441,1.53004,1.28633,0.62588,0.45722,0.50402,0.35482,1.1455,1.22276,1.17971,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
262,75985.4,1.26257,1.53496,1.28891,0.62745,0.45783,0.50411,0.35489,1.14544,1.2225,1.17954,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322
