epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
122,20954.6,1.27913,1.62962,1.30481,0.60836,0.4094,0.45249,0.31587,1.1781,1.41012,1.21626,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042
123,21125.2,1.27756,1.62297,1.30791,0.60965,0.40956,0.45336,0.31654,1.17769,1.4071,1.21574,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844
124,21265.1,1.28585,1.62041,1.30878,0.6089,0.40907,0.45378,0.317,1.17738,1.40397,1.21537,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646
125,21435.1,1.28111,1.62557,1.30955,0.61106,0.40871,0.45437,0.31756,1.17717,1.40096,1.21494,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448
126,21609.7,1.2844,1.62308,1.30544,0.61172,0.40938,0.45489,0.31789,1.17718,1.3985,1.21484,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
127,21780.9,1.27208,1.61798,1.30035,0.61162,0.40965,0.45546,0.31834,1.17654,1.39529,1.21409,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
128,21956.1,1.28323,1.62548,1.30385,0.61324,0.41063,0.45603,0.31874,1.17616,1.39304,1.21342,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854
129,22130.5,1.27835,1.62222,1.30576,0.61244,0.41248,0.45651,0.31912,1.17534,1.38995,1.21263,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
130,22303.8,1.27986,1.60665,1.30253,0.6148,0.41347,0.45704,0.31956,1.1747,1.38703,1.21188,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
131,22478.3,1.27914,1.62388,1.30258,0.61258,0.41456,0.45761,0.32009,1.17413,1.38427,1.21129,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
132,22653.7,1.27737,1.61435,1.30294,0.61036,0.41584,0.45807,0.3205,1.17349,1.38165,1.21059,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
133,22827,1.2764,1.61522,1.30502,0.61251,0.41613,0.45887,0.32101,1.1729,1.37927,1.21003,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
134,23000.5,1.28576,1.61119,1.30286,0.61125,0.41775,0.4594,0.3215,1.17207,1.37685,1.20939,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
135,23171.6,1.27912,1.60973,1.30271,0.61111,0.41869,0.45992,0.32171,1.17146,1.37412,1.20879,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
136,23345.6,1.27476,1.60589,1.30272,0.6116,0.41887,0.46033,0.32215,1.17092,1.37196,1.20839,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
137,23519.8,1.27915,1.62272,1.30442,0.61166,0.41959,0.46094,0.32255,1.17037,1.36954,1.20775,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
138,23696.4,1.28409,1.61734,1.30546,0.60941,0.42061,0.4615,0.32297,1.16982,1.36709,1.20721,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
139,23868.1,1.27616,1.61469,1.30406,0.60757,0.42145,0.46226,0.32336,1.16936,1.36453,1.20668,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
140,24041.3,1.28207,1.60788,1.3051,0.60985,0.42119,0.46265,0.32367,1.16872,1.36174,1.20618,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
141,24213.5,1.27231,1.6112,1.29995,0.61173,0.42185,0.46345,0.32435,1.16823,1.35889,1.20571,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
142,24386.1,1.27058,1.60369,1.30068,0.6138,0.42088,0.46402,0.32475,1.16802,1.35661,1.20533,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082
143,24559.7,1.27841,1.60185,1.3021,0.61367,0.42082,0.46453,0.3251,1.16766,1.3547,1.20503,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
144,24732.7,1.26973,1.59469,1.29625,0.61533,0.42174,0.46505,0.32544,1.16728,1.35246,1.20469,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686
145,24904.5,1.27656,1.60756,1.30065,0.61555,0.42215,0.46575,0.32583,1.16709,1.35053,1.20438,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
146,25077.1,1.26797,1.59414,1.29594,0.61418,0.42259,0.46618,0.32613,1.16688,1.3488,1.20408,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
147,25250.6,1.27432,1.60289,1.30388,0.61531,0.42295,0.46649,0.32647,1.16649,1.34747,1.20378,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
148,25423.5,1.27888,1.59811,1.30148,0.61328,0.42423,0.46681,0.3269,1.1662,1.34569,1.20345,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894
149,25597.5,1.27317,1.59864,1.29696,0.61352,0.42395,0.4674,0.32717,1.16585,1.34358,1.20306,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
150,25768.5,1.2773,1.60253,1.30097,0.61422,0.42474,0.4687,0.32825,1.16571,1.34171,1.20283,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498
151,25938.7,1.26777,1.59698,1.29439,0.61198,0.42588,0.46891,0.32848,1.16549,1.33947,1.20245,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
152,26110.8,1.26945,1.58833,1.29532,0.60961,0.42767,0.46923,0.32877,1.16529,1.33769,1.20226,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102
153,26284.2,1.2813,1.60263,1.299,0.60904,0.42855,0.46978,0.32896,1.16498,1.33531,1.20176,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
154,26456.4,1.27383,1.59744,1.29644,0.60837,0.42869,0.47025,0.3292,1.16477,1.3333,1.20144,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706
155,26627.5,1.27306,1.60543,1.29791,0.60676,0.4301,0.47012,0.32949,1.16433,1.33161,1.20093,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
156,26800.3,1.26721,1.5992,1.29782,0.60697,0.43081,0.47084,0.32989,1.1635,1.32915,1.20024,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
157,26974.5,1.26631,1.57775,1.29308,0.60706,0.43169,0.47108,0.33017,1.16313,1.32712,1.2,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
158,27148,1.26511,1.58226,1.29266,0.60506,0.43209,0.4715,0.33043,1.16265,1.32554,1.19964,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914
159,27319,1.26868,1.58793,1.29555,0.60564,0.43238,0.4718,0.33084,1.16244,1.32372,1.19944,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
160,27491.9,1.26622,1.58714,1.29416,0.60643,0.43294,0.47232,0.33124,1.1621,1.32204,1.19924,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518
161,27663.3,1.27196,1.59854,1.29685,0.61006,0.43286,0.4727,0.33156,1.16198,1.32062,1.199,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
162,27838.7,1.26656,1.57855,1.29347,0.61031,0.43274,0.4735,0.33176,1.16167,1.31881,1.1987,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122
163,28009.5,1.26951,1.59186,1.29618,0.60718,0.43425,0.47385,0.33221,1.16143,1.31751,1.19834,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
164,28180.5,1.27217,1.5941,1.29769,0.60744,0.43461,0.47427,0.33253,1.16097,1.31584,1.198,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726
165,28353.6,1.26803,1.58503,1.29221,0.60801,0.43489,0.47444,0.33282,1.16054,1.31423,1.19764,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
166,28526.3,1.2684,1.58431,1.29477,0.60829,0.43569,0.47492,0.33308,1.16023,1.31226,1.19736,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
167,28700.5,1.27662,1.59263,1.29663,0.60796,0.43688,0.47551,0.33346,1.15991,1.31016,1.19701,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
168,28874.4,1.26133,1.57683,1.28981,0.60929,0.436,0.47581,0.33367,1.15929,1.30821,1.19648,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934
169,29047.5,1.26508,1.59169,1.29599,0.61156,0.43741,0.47618,0.33364,1.15872,1.30667,1.19604,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
170,29221.6,1.26118,1.57818,1.28991,0.6077,0.43754,0.47654,0.3339,1.15828,1.30517,1.19555,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538
171,29394.5,1.2572,1.57406,1.29044,0.60687,0.43832,0.47681,0.33435,1.15789,1.30387,1.19528,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
172,29567,1.2696,1.58162,1.29519,0.60483,0.43839,0.47704,0.33462,1.1575,1.30277,1.19491,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142
173,29739.8,1.27086,1.57219,1.29042,0.60387,0.43895,0.47731,0.33494,1.15705,1.30097,1.19433,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
174,29910.9,1.25416,1.57217,1.28642,0.60359,0.44023,0.47817,0.33554,1.1568,1.29927,1.1939,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746
175,30081.4,1.26203,1.58087,1.29028,0.60182,0.441,0.47831,0.33567,1.15645,1.29827,1.19358,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
176,30253,1.26596,1.57618,1.28926,0.60201,0.44149,0.4788,0.3361,1.15621,1.29697,1.19321,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
177,30423.9,1.26469,1.58278,1.2928,0.60061,0.44172,0.47914,0.33639,1.15583,1.29586,1.19285,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
178,30598.4,1.26845,1.57713,1.29633,0.60265,0.44133,0.4794,0.33653,1.1557,1.29481,1.19279,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954
179,30772.2,1.26149,1.5751,1.29201,0.60655,0.44035,0.47984,0.33697,1.15551,1.29344,1.1924,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
180,30946.4,1.25504,1.57148,1.29153,0.60646,0.44014,0.48007,0.33733,1.15496,1.29181,1.19202,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558
181,31116.3,1.26645,1.57873,1.29137,0.60507,0.43971,0.48035,0.33772,1.15453,1.29074,1.19158,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
182,31290.1,1.25839,1.56639,1.28865,0.60905,0.438,0.48053,0.3379,1.15439,1.28935,1.1913,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162
183,31461.9,1.2671,1.58221,1.29177,0.6124,0.43651,0.48061,0.33807,1.15397,1.28777,1.19075,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
184,31636.5,1.26315,1.5764,1.29083,0.61345,0.43663,0.4811,0.33831,1.1538,1.2867,1.19051,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766
185,31805.2,1.2628,1.57668,1.2908,0.60954,0.43895,0.4816,0.33859,1.15323,1.28533,1.19011,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
186,31977.2,1.25866,1.57267,1.28986,0.61045,0.43878,0.48211,0.33871,1.15299,1.28391,1.1897,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
187,32148.4,1.26334,1.57544,1.29099,0.60669,0.44002,0.48234,0.33889,1.15272,1.28284,1.18948,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
188,32322.3,1.26169,1.58219,1.29264,0.6079,0.43928,0.48246,0.33912,1.15228,1.28089,1.18917,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974
189,32494.4,1.26677,1.56942,1.28984,0.60994,0.43944,0.48247,0.33903,1.15211,1.27962,1.18899,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
190,32667.3,1.25509,1.56468,1.28345,0.60796,0.4399,0.4828,0.33914,1.15195,1.27842,1.1889,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578
191,32839.4,1.26245,1.56627,1.28902,0.60848,0.43984,0.48308,0.33966,1.15186,1.27759,1.1888,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
192,33010.1,1.26184,1.56697,1.28737,0.60702,0.44119,0.48326,0.33986,1.15183,1.27655,1.18857,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182
193,33181.4,1.26226,1.56872,1.287,0.60551,0.44184,0.48364,0.34003,1.15141,1.27573,1.18836,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
194,33353.2,1.25324,1.56746,1.28419,0.60887,0.44135,0.48392,0.34023,1.15111,1.27427,1.18799,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786
195,33524.6,1.26091,1.55833,1.28605,0.61328,0.4404,0.4843,0.34061,1.15107,1.27323,1.18788,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
196,33696.9,1.26049,1.56842,1.28578,0.61237,0.44104,0.4847,0.34083,1.15065,1.27235,1.18744,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
197,33868.1,1.26741,1.56639,1.28669,0.60896,0.44296,0.48538,0.3413,1.15033,1.27146,1.18713,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
198,34037.8,1.25458,1.5623,1.28706,0.60884,0.44314,0.48556,0.34156,1.14988,1.27016,1.18667,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994
199,34209.6,1.26257,1.56174,1.28928,0.60896,0.44383,0.48589,0.34192,1.14956,1.26969,1.18652,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
200,34382,1.25898,1.5655,1.28841,0.60788,0.44455,0.48614,0.34207,1.1494,1.26842,1.18638,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598
201,34554.4,1.26131,1.5612,1.28745,0.6098,0.44347,0.48667,0.3424,1.14903,1.26739,1.18611,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
202,34725.1,1.25363,1.55828,1.28541,0.60859,0.44455,0.4867,0.34265,1.14886,1.26636,1.18594,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202
203,34896.5,1.2575,1.55674,1.28929,0.607,0.44565,0.48724,0.34304,1.14851,1.26511,1.18561,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
204,35071.9,1.25922,1.55707,1.2848,0.60743,0.44541,0.48735,0.34324,1.14821,1.26429,1.18526,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806
205,35242.7,1.25597,1.5622,1.28633,0.60711,0.44645,0.48767,0.34372,1.14801,1.26352,1.18515,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
206,35413.4,1.25571,1.54727,1.28669,0.61043,0.44557,0.48792,0.34401,1.14742,1.26252,1.18471,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
207,35585.5,1.25474,1.55361,1.28426,0.61233,0.44437,0.48834,0.34437,1.14704,1.26172,1.18435,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
208,35758.5,1.25966,1.55409,1.28367,0.61592,0.44282,0.48847,0.34446,1.14681,1.26103,1.18404,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014
209,35931.8,1.25032,1.54739,1.28497,0.61216,0.44564,0.48898,0.34487,1.14656,1.26035,1.18371,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
210,36102.2,1.25394,1.55785,1.28453,0.61335,0.44538,0.48953,0.34517,1.14641,1.25966,1.18358,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618
211,36274.6,1.25695,1.55429,1.28402,0.61345,0.44548,0.48986,0.34522,1.14619,1.25892,1.18331,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
212,36445.3,1.25182,1.53973,1.28158,0.61196,0.44597,0.48979,0.34517,1.14584,1.25811,1.18306,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222
213,36617.7,1.25733,1.54888,1.28423,0.61325,0.44612,0.49023,0.34555,1.14583,1.25769,1.18306,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
214,36789.9,1.25738,1.55218,1.28502,0.60951,0.44903,0.49025,0.34543,1.14592,1.2569,1.18304,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826
215,36958.5,1.25082,1.54728,1.27914,0.61207,0.44769,0.49039,0.34566,1.14536,1.25632,1.18266,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
216,37128.3,1.25076,1.54036,1.28036,0.60851,0.44976,0.49083,0.34581,1.14526,1.25586,1.18244,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
217,37301.2,1.25091,1.54965,1.28107,0.61009,0.44928,0.49107,0.34601,1.14533,1.2553,1.18243,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
218,37471.3,1.25096,1.5537,1.28044,0.61027,0.44945,0.4913,0.34618,1.14512,1.25429,1.18222,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034
219,37643.6,1.2474,1.54393,1.28278,0.60828,0.45072,0.49146,0.34634,1.14483,1.25376,1.18186,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
220,37816.4,1.24547,1.53512,1.27836,0.61229,0.4495,0.4916,0.34639,1.14463,1.25293,1.18156,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638
221,37986.3,1.24339,1.54378,1.28089,0.61102,0.4496,0.49131,0.34654,1.14443,1.25197,1.18137,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
222,38156.9,1.25284,1.54992,1.28083,0.61229,0.44914,0.4919,0.34648,1.14401,1.25138,1.18109,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242
223,38328.3,1.25263,1.54555,1.28118,0.6132,0.44966,0.49211,0.34673,1.14416,1.2511,1.18123,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
224,38498.9,1.25306,1.54471,1.28249,0.61394,0.44986,0.49195,0.34699,1.14445,1.25067,1.18136,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846
225,38671.8,1.24734,1.54208,1.27975,0.61472,0.44991,0.49267,0.34703,1.14412,1.24997,1.18109,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
226,38843.9,1.25653,1.54355,1.27843,0.61817,0.44938,0.49287,0.34725,1.14389,1.24931,1.18079,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
227,39013.8,1.24099,1.54006,1.27808,0.61782,0.44917,0.493,0.34742,1.14384,1.24851,1.18075,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
228,39183.3,1.24852,1.5352,1.27734,0.61672,0.45019,0.49376,0.34794,1.14376,1.24798,1.18056,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054
229,39353.8,1.248,1.53054,1.27731,0.6176,0.45097,0.49415,0.34814,1.1437,1.24727,1.18046,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
230,39525.9,1.25242,1.52928,1.27583,0.62211,0.45037,0.4946,0.34848,1.14339,1.24657,1.18019,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658
231,39696.6,1.25133,1.5295,1.27995,0.61988,0.45066,0.49475,0.34859,1.14309,1.24618,1.17996,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
232,39866.4,1.24768,1.52531,1.2748,0.62118,0.45037,0.49492,0.34877,1.14303,1.24548,1.17975,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262
233,40036.3,1.24963,1.53471,1.28033,0.62408,0.4495,0.49517,0.34914,1.14279,1.24503,1.17963,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
234,40207.2,1.25197,1.53156,1.27772,0.62289,0.44901,0.49495,0.34893,1.14253,1.24431,1.17957,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866
235,40379.7,1.2459,1.53616,1.2742,0.6237,0.44912,0.49509,0.34891,1.1423,1.24355,1.17928,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
236,40551,1.24748,1.53123,1.27875,0.62524,0.44875,0.49527,0.34915,1.14174,1.24254,1.17894,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
237,40721.9,1.25005,1.53513,1.27784,0.62353,0.44996,0.49557,0.3495,1.14157,1.24189,1.17861,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
238,40894.6,1.24787,1.53173,1.27581,0.62205,0.45092,0.49585,0.34978,1.14134,1.24118,1.17851,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074
239,41066.5,1.24623,1.52813,1.27582,0.62261,0.45345,0.49678,0.35034,1.14093,1.24052,1.17819,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
240,41237.1,1.25477,1.53137,1.27601,0.62429,0.45321,0.49703,0.35043,1.14087,1.24004,1.17792,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678
241,41408.1,1.24615,1.52876,1.27757,0.62253,0.45301,0.49714,0.35073,1.14067,1.23974,1.17768,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
242,41579.6,1.24945,1.52632,1.27544,0.62465,0.45281,0.49733,0.35078,1.14029,1.23946,1.17727,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282
243,41751,1.2541,1.5358,1.28002,0.62239,0.45347,0.4975,0.35112,1.1402,1.23901,1.17715,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
244,41922.2,1.24799,1.5276,1.27633,0.62411,0.45336,0.49786,0.35121,1.13992,1.23829,1.17704,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886
245,42093.8,1.25264,1.53325,1.27877,0.62404,0.45423,0.49792,0.35129,1.13989,1.23751,1.17693,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
246,42262.9,1.2562,1.53661,1.2793,0.62356,0.45441,0.49801,0.35137,1.1396,1.23695,1.1767,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
247,42433.1,1.24592,1.526,1.27352,0.62306,0.4549,0.49835,0.35148,1.13948,1.2364,1.17657,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
248,42604,1.24703,1.52579,1.27792,0.62104,0.45564,0.4983,0.35138,1.13957,1.23608,1.17668,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094
249,42776.6,1.24096,1.5271,1.2736,0.62265,0.45607,0.49851,0.35174,1.13944,1.23565,1.1765,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
250,42948.9,1.24378,1.51898,1.27535,0.62079,0.45705,0.49848,0.35164,1.13923,1.23492,1.17628,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698
251,43119.2,1.24194,1.52721,1.27517,0.61917,0.45811,0.49861,0.3517,1.13922,1.23464,1.17639,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
252,43288.3,1.2428,1.52701,1.27288,0.61768,0.4598,0.49893,0.35187,1.13903,1.23434,1.17617,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302
253,43456.7,1.24172,1.52797,1.27497,0.61784,0.45888,0.4991,0.35204,1.1388,1.23362,1.1761,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
254,43629.8,1.23938,1.51999,1.27177,0.61801,0.45787,0.49917,0.35214,1.13865,1.23308,1.1759,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906
255,43801.6,1.24852,1.52703,1.27561,0.61659,0.45987,0.49967,0.3524,1.13831,1.23217,1.17553,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
