epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
118,116073,1.10316,1.2253,1.22973,0.68619,0.53911,0.6008,0.4415,1.00836,1.09168,1.15325,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834
119,117042,1.10404,1.22299,1.23046,0.68695,0.54021,0.60196,0.44201,1.0076,1.08863,1.1525,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636
120,118011,1.10014,1.21763,1.2249,0.68609,0.54057,0.60272,0.44269,1.00709,1.08574,1.15188,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438
121,118980,1.09718,1.21512,1.22604,0.686,0.54132,0.60317,0.44299,1.00658,1.08285,1.15135,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
122,119951,1.1024,1.21949,1.22782,0.6875,0.54134,0.6044,0.44367,1.00619,1.08058,1.15081,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042
123,120920,1.10145,1.21659,1.22733,0.68794,0.54219,0.60497,0.44413,1.00555,1.07731,1.1503,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844
124,121890,1.10385,1.22014,1.22535,0.69047,0.54209,0.60563,0.4446,1.00524,1.07459,1.14982,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646
125,122859,1.09823,1.2105,1.22605,0.68864,0.54217,0.60586,0.44512,1.00461,1.0724,1.14942,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448
126,123828,1.10003,1.21622,1.22618,0.68807,0.54419,0.60726,0.44605,1.00362,1.06984,1.14873,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
127,124798,1.09857,1.21768,1.22741,0.69015,0.54366,0.60776,0.44633,1.00298,1.06727,1.1484,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
128,125767,1.10151,1.21832,1.22563,0.6889,0.54491,0.60863,0.44728,1.00241,1.06473,1.14782,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854
129,126736,1.09895,1.2109,1.226,0.68875,0.54586,0.60859,0.44762,1.00187,1.06194,1.14731,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
130,127706,1.10076,1.21388,1.2229,0.68999,0.54594,0.60957,0.44849,1.00116,1.05971,1.14679,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
131,128675,1.09312,1.21157,1.22267,0.68965,0.54702,0.61041,0.44891,1.00055,1.05788,1.1463,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
132,129645,1.09642,1.20819,1.22611,0.69082,0.54742,0.61118,0.4498,1.00018,1.05488,1.14587,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
133,130615,1.09135,1.20232,1.22236,0.68611,0.55059,0.61134,0.45001,0.99992,1.05224,1.14564,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
134,131585,1.09418,1.20195,1.22226,0.6862,0.55071,0.6116,0.45015,0.99913,1.04987,1.14508,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
135,132555,1.0942,1.20239,1.22284,0.68766,0.54998,0.61167,0.45017,0.99874,1.04744,1.14458,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
136,133523,1.09507,1.20124,1.22124,0.6877,0.55058,0.61216,0.45079,0.9983,1.04477,1.144,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
137,134491,1.10019,1.20564,1.22288,0.6884,0.55169,0.6132,0.45162,0.99791,1.04224,1.14365,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
138,135461,1.09655,1.19896,1.21917,0.68979,0.55187,0.61386,0.45213,0.99726,1.03943,1.14294,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
139,136430,1.0915,1.20126,1.22326,0.69018,0.55265,0.61424,0.45238,0.99668,1.03718,1.14252,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
140,137399,1.09554,1.20348,1.2213,0.6887,0.55408,0.61482,0.45304,0.99622,1.03497,1.14211,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
141,138367,1.08549,1.19591,1.21868,0.68965,0.55561,0.61515,0.45328,0.99595,1.0326,1.14181,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
142,139337,1.09372,1.19819,1.22074,0.69056,0.55546,0.61588,0.45385,0.99583,1.03029,1.14144,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082
143,140307,1.09285,1.19425,1.21957,0.68897,0.55786,0.61627,0.45395,0.99544,1.02805,1.14083,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
144,141276,1.0954,1.19261,1.21926,0.68963,0.55841,0.61692,0.4543,0.99473,1.02577,1.14024,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686
145,142246,1.09206,1.20001,1.22114,0.68793,0.56063,0.61745,0.45481,0.9939,1.02334,1.13983,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
146,143214,1.09125,1.1964,1.22097,0.68847,0.56163,0.61824,0.45571,0.99374,1.02155,1.13942,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
147,144184,1.08877,1.1945,1.2172,0.68758,0.56153,0.61851,0.45594,0.99328,1.01962,1.13893,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
148,145155,1.08966,1.19218,1.21764,0.68986,0.56129,0.61917,0.45665,0.99296,1.01773,1.13859,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894
149,146128,1.08707,1.19628,1.21678,0.69099,0.56076,0.61954,0.45721,0.99265,1.01575,1.13825,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
150,147097,1.0899,1.19376,1.21993,0.69105,0.56121,0.62015,0.45762,0.99221,1.01336,1.13777,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498
151,148067,1.08473,1.18142,1.21372,0.69034,0.56284,0.62043,0.45789,0.99193,1.01134,1.13741,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
152,149037,1.08777,1.19232,1.21599,0.68812,0.56305,0.62073,0.45832,0.99194,1.00912,1.13734,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102
153,150007,1.09244,1.18836,1.2182,0.68923,0.56465,0.62148,0.45896,0.99163,1.00703,1.13691,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
154,151197,1.08954,1.19021,1.21873,0.68999,0.56549,0.62207,0.45908,0.99121,1.00509,1.13658,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706
155,152298,1.0857,1.18622,1.2147,0.69153,0.56367,0.6225,0.45945,0.9907,1.00329,1.13611,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
156,153306,1.08992,1.18861,1.21756,0.69067,0.56518,0.62304,0.45972,0.99024,1.00107,1.13552,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
157,154324,1.08606,1.18552,1.21598,0.68877,0.56766,0.62404,0.46083,0.98978,0.99916,1.13499,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
158,155294,1.08568,1.17792,1.21241,0.69031,0.5675,0.62448,0.46133,0.98939,0.99697,1.13439,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914
159,156264,1.08598,1.17608,1.21406,0.69089,0.56792,0.62537,0.46202,0.98893,0.99515,1.13397,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
160,157234,1.08482,1.17824,1.21386,0.69183,0.56885,0.62577,0.46255,0.98813,0.99365,1.13341,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518
161,158203,1.08187,1.18213,1.21409,0.69019,0.5691,0.62596,0.46253,0.9875,0.99201,1.13288,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
162,159172,1.08141,1.17767,1.21388,0.68963,0.56989,0.62655,0.4628,0.98698,0.99026,1.13236,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122
163,160142,1.08499,1.18427,1.21359,0.68995,0.57008,0.6272,0.46335,0.98664,0.98847,1.13202,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
164,161110,1.0815,1.17723,1.21168,0.69459,0.56917,0.62696,0.46328,0.98615,0.98663,1.13178,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726
165,162079,1.07834,1.17563,1.21164,0.69268,0.56991,0.6273,0.46346,0.98582,0.98481,1.13152,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
166,163046,1.08103,1.17734,1.21183,0.69314,0.56979,0.62744,0.4639,0.98528,0.98327,1.13103,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
167,164017,1.07764,1.16656,1.20982,0.69528,0.56915,0.62757,0.46405,0.98525,0.98193,1.13098,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
168,164986,1.08056,1.17416,1.21155,0.69418,0.56964,0.62772,0.46444,0.98478,0.98071,1.13052,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934
169,166035,1.08044,1.17284,1.21079,0.69556,0.56963,0.628,0.46467,0.98442,0.97938,1.13023,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
170,167117,1.07888,1.16866,1.2086,0.69683,0.56864,0.62855,0.46488,0.98388,0.97779,1.12986,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538
171,168090,1.08234,1.17286,1.2132,0.69739,0.56786,0.62858,0.46506,0.98355,0.97603,1.1295,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
172,169061,1.08226,1.17004,1.20967,0.69471,0.57015,0.62932,0.46557,0.98332,0.9747,1.12923,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142
173,170054,1.08195,1.16808,1.20959,0.69372,0.57121,0.62953,0.46556,0.98268,0.97336,1.12871,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
174,171280,1.07915,1.16759,1.21139,0.69269,0.57242,0.62997,0.46615,0.98223,0.97219,1.12833,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746
175,172402,1.0789,1.16796,1.21024,0.69467,0.57172,0.63052,0.46642,0.98216,0.97075,1.12811,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
176,173400,1.07462,1.15933,1.20517,0.69646,0.5711,0.63084,0.46681,0.98187,0.96928,1.1279,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
177,174572,1.0778,1.16894,1.21218,0.69812,0.57082,0.63126,0.46693,0.9813,0.96841,1.12743,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
178,175542,1.07971,1.16241,1.20993,0.70122,0.56911,0.63162,0.46738,0.98105,0.96712,1.12718,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954
179,176513,1.08055,1.16341,1.21133,0.6985,0.5709,0.63214,0.46796,0.98053,0.96603,1.12682,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
180,177623,1.07024,1.15953,1.20664,0.69839,0.57049,0.63251,0.46792,0.98029,0.96481,1.12653,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558
181,178697,1.07678,1.1641,1.20661,0.69922,0.57129,0.63248,0.46824,0.98002,0.9637,1.12628,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
182,179668,1.07676,1.16336,1.20923,0.69809,0.57197,0.63306,0.46853,0.97943,0.96283,1.12587,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162
183,180636,1.07486,1.16071,1.20774,0.69889,0.57135,0.63328,0.46868,0.97895,0.96187,1.1254,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
184,181605,1.0746,1.15764,1.20727,0.69831,0.57165,0.63372,0.4691,0.97858,0.96074,1.12512,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766
185,182574,1.07776,1.15584,1.20834,0.6994,0.57303,0.63416,0.46959,0.97847,0.9597,1.12511,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
186,183543,1.0741,1.15982,1.20615,0.69851,0.57592,0.63455,0.46995,0.97834,0.95902,1.12489,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
187,184513,1.07784,1.16285,1.20664,0.69814,0.57486,0.63499,0.4702,0.97851,0.95813,1.12502,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
188,185485,1.07729,1.15785,1.20933,0.69899,0.57406,0.63539,0.47055,0.97812,0.95736,1.12463,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974
189,186457,1.07241,1.15872,1.20712,0.69679,0.57389,0.63553,0.47061,0.978,0.9565,1.12457,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
190,187426,1.06585,1.15013,1.2019,0.69666,0.57588,0.63578,0.47069,0.97756,0.95563,1.1242,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578
191,188396,1.07507,1.15379,1.20704,0.69537,0.57632,0.63618,0.47116,0.97734,0.9545,1.12382,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
192,189365,1.07139,1.14979,1.20214,0.69617,0.57618,0.63641,0.47154,0.97711,0.95342,1.12343,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182
193,190336,1.0703,1.14633,1.2033,0.69736,0.57726,0.63721,0.47179,0.97711,0.95289,1.12331,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
194,191305,1.0711,1.14865,1.20333,0.69703,0.57818,0.63741,0.47201,0.97647,0.95172,1.12293,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786
195,192274,1.07262,1.14774,1.20472,0.69729,0.57779,0.63751,0.47212,0.97622,0.95067,1.12276,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
196,193243,1.0688,1.1479,1.20174,0.69676,0.57854,0.63778,0.47251,0.9759,0.94994,1.1226,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
197,194215,1.07126,1.14854,1.20332,0.69876,0.577,0.63818,0.47289,0.97597,0.9488,1.12266,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
198,195185,1.07033,1.14728,1.20383,0.69802,0.57815,0.63851,0.47268,0.97603,0.94815,1.12252,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994
199,196156,1.07075,1.14764,1.20529,0.69737,0.57838,0.63848,0.47285,0.97596,0.94726,1.12248,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
200,197124,1.06595,1.1429,1.19995,0.69937,0.57782,0.63841,0.47303,0.97561,0.94625,1.12235,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598
201,198094,1.06921,1.14497,1.20398,0.69693,0.57978,0.6389,0.47348,0.97566,0.94526,1.12227,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
202,199063,1.06855,1.1447,1.20085,0.69602,0.58124,0.63949,0.4734,0.97603,0.94444,1.12214,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202
203,200034,1.06859,1.1384,1.2018,0.69469,0.5819,0.63958,0.47378,0.97572,0.94339,1.1218,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
204,201002,1.06962,1.14375,1.20211,0.69323,0.5823,0.63994,0.47398,0.9752,0.9425,1.12152,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806
205,201970,1.06178,1.13525,1.19768,0.69134,0.58513,0.64091,0.47452,0.97516,0.94173,1.12116,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
206,202939,1.06707,1.13752,1.20006,0.69072,0.58483,0.64102,0.47455,0.97493,0.94095,1.12097,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
207,203908,1.06623,1.13833,1.19912,0.69224,0.58328,0.64134,0.47444,0.97482,0.94018,1.12084,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
208,204877,1.06577,1.13319,1.19988,0.69566,0.58128,0.64135,0.47446,0.97461,0.9396,1.12078,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014
209,205847,1.06411,1.13796,1.19889,0.6965,0.5824,0.64148,0.47482,0.97438,0.93887,1.12059,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
210,206816,1.06329,1.13971,1.19819,0.70419,0.57837,0.64173,0.47511,0.9741,0.9382,1.1203,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618
211,207785,1.06195,1.12825,1.19669,0.70596,0.57873,0.64179,0.47537,0.97379,0.93738,1.12003,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
212,208754,1.063,1.1292,1.19593,0.7068,0.57788,0.64213,0.4755,0.97367,0.93667,1.11987,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222
213,209724,1.06909,1.13988,1.20141,0.70802,0.5781,0.64247,0.47613,0.97319,0.93605,1.11947,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
214,210694,1.06669,1.13452,1.19866,0.7082,0.5786,0.6432,0.47607,0.97307,0.9354,1.11943,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826
215,211663,1.05717,1.13271,1.19449,0.70034,0.58224,0.64361,0.47665,0.9733,0.93462,1.11944,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
216,212632,1.06511,1.12456,1.19726,0.69994,0.58262,0.64362,0.47707,0.97289,0.93424,1.1192,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
217,213603,1.06113,1.12972,1.19396,0.70072,0.58266,0.64367,0.4771,0.97276,0.93343,1.11897,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
218,214571,1.05819,1.13132,1.19602,0.6984,0.58419,0.64432,0.47756,0.97226,0.9326,1.11872,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034
219,215541,1.05945,1.1255,1.19479,0.69805,0.58475,0.6444,0.47779,0.9725,0.93234,1.11875,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
220,216509,1.06162,1.13109,1.19516,0.69947,0.58328,0.64455,0.47809,0.97239,0.93181,1.11867,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638
221,217480,1.05951,1.1268,1.19596,0.70018,0.58326,0.64499,0.47795,0.97228,0.93113,1.11836,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
222,218451,1.06089,1.12351,1.19382,0.70024,0.58304,0.6456,0.47811,0.97209,0.93064,1.11814,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242
223,219424,1.05743,1.12162,1.19383,0.69462,0.58669,0.64498,0.47809,0.97192,0.92986,1.11801,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
224,220393,1.06164,1.1259,1.19616,0.69428,0.58832,0.64542,0.47853,0.97168,0.92943,1.11784,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846
225,221363,1.05887,1.12005,1.1928,0.69384,0.58893,0.64606,0.47865,0.97162,0.92869,1.11771,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
226,222335,1.06277,1.1256,1.19464,0.69535,0.58923,0.64609,0.47882,0.97089,0.92798,1.11727,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
227,223312,1.05892,1.11998,1.19646,0.70441,0.58319,0.64636,0.47897,0.97058,0.92755,1.11706,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
228,224283,1.05711,1.11499,1.19136,0.69699,0.5896,0.64675,0.47907,0.97012,0.92691,1.11669,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054
229,225254,1.0582,1.11828,1.19235,0.6977,0.58945,0.64668,0.47896,0.97004,0.92619,1.11643,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
230,226227,1.05731,1.11553,1.19092,0.69444,0.59185,0.64705,0.47907,0.96964,0.9254,1.11609,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658
231,227203,1.05412,1.11042,1.19127,0.7059,0.58478,0.64718,0.47914,0.96958,0.9247,1.11604,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
232,228178,1.06054,1.1184,1.19591,0.70706,0.58341,0.64712,0.47913,0.96956,0.92401,1.11594,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262
233,229152,1.05488,1.11341,1.19031,0.70393,0.58563,0.64732,0.4796,0.96929,0.92383,1.11572,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
234,230128,1.05524,1.11521,1.19091,0.70598,0.58439,0.64787,0.47998,0.96915,0.92298,1.11565,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866
235,231104,1.05547,1.11801,1.19323,0.70692,0.58422,0.64825,0.48021,0.96914,0.92244,1.11588,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
236,232079,1.05515,1.11123,1.19002,0.70487,0.58644,0.64823,0.48058,0.96914,0.92197,1.11575,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
237,233054,1.05406,1.11319,1.19211,0.70437,0.58762,0.64874,0.48055,0.96921,0.92149,1.1157,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
238,234032,1.05341,1.11135,1.18954,0.70583,0.5868,0.6493,0.48083,0.96922,0.92107,1.11567,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074
239,235003,1.05522,1.10854,1.19222,0.70749,0.58641,0.64906,0.48066,0.96934,0.92079,1.11566,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
240,235974,1.05538,1.10885,1.18935,0.7088,0.58495,0.64911,0.48115,0.96886,0.9205,1.11528,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678
241,236945,1.05072,1.10628,1.19094,0.71233,0.58417,0.64934,0.48135,0.96841,0.92007,1.11504,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
242,237916,1.05391,1.10941,1.19038,0.71533,0.58315,0.64981,0.48167,0.96835,0.91935,1.11498,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282
243,238885,1.05195,1.1039,1.19028,0.71685,0.58235,0.64986,0.48194,0.96839,0.91878,1.11487,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
244,239855,1.05238,1.10317,1.18808,0.71424,0.58369,0.64961,0.48188,0.96852,0.91829,1.11498,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886
245,240824,1.05564,1.10926,1.19137,0.7143,0.58351,0.64966,0.48168,0.96812,0.91751,1.11462,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
246,241803,1.0481,1.10179,1.18759,0.71342,0.58422,0.64973,0.48165,0.96791,0.91698,1.11443,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
247,242795,1.04898,1.10093,1.18707,0.71086,0.58535,0.65019,0.4823,0.96742,0.91649,1.1141,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
248,243767,1.04672,1.10076,1.18702,0.71041,0.58678,0.65031,0.48246,0.96736,0.91575,1.11403,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094
249,244739,1.04719,1.10156,1.1882,0.7088,0.58848,0.65077,0.48278,0.96717,0.91498,1.1139,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
250,245708,1.04918,1.09714,1.18741,0.71161,0.58621,0.6509,0.48303,0.96707,0.91492,1.11368,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698
251,246678,1.05042,1.10135,1.18923,0.71139,0.58706,0.65136,0.48323,0.96703,0.91432,1.11361,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
252,247649,1.04879,1.09667,1.18822,0.7089,0.58848,0.65239,0.48355,0.96681,0.91396,1.11348,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302
253,248617,1.04431,1.09483,1.18444,0.71298,0.58631,0.6522,0.48372,0.9666,0.91357,1.11323,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
